Reactant1_SMILES,Reactant2_SMILES,Product1_SMILES,Product2_SMILES,INCHI_KEY,SMILES,AG_Rule Systemic,AG_Rule Leaf,MW,logP,exactMolWeight,fractionCSP3,ringCount,Number of aromatic rings,HBD,HBA,Heavy atoms,TPSA,Flexibility,Rotatable Bonds,numHeteroatoms,numSaturatedHeterocycles,numRadicalElectrons,numAromaticHeterocycles,noCount,numAliphaticRings,numValenceElectrons,heavyAtomMolWeight,numSaturatedRings,numAliphaticHeterocycles,nhohCount,SIMILAR,IDENTICAL
OB(O)c1c(Br)ccc(Br)c1F,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2c(Br)ccc(Br)c2F)cc1C,,USVPNRANFFDJSY-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2c(Br)ccc(Br)c2F)cc1C,0.0,0.0,563.28,5.5,560.96,0.381,3,2,0,5,30,63.68,5,4,9,1,0,0,5,1,162,541.11,1,1,0,CSDM315160|CSDM982153|CSDM315167|CSDM982161|CSDK485609|CSDM979666|CSDM979629|CSDM982152|CSDM982172|CSDK495584|CSDM982146,
CC1CN(C(=O)N2CCC(B3OC(C)(C)C(C)(C)O3)C2)CCN(C2CC2)C1,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(C2CCN(C(=O)N3CCN(C4CC4)CC(C)C3)C2)cc1C,,UXKDVXAXWSFCJM-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(C2CCN(C(=O)N3CCN(C4CC4)CC(C)C3)C2)cc1C,0.0,0.0,560.76,3.49,560.3,0.7241,5,1,0,9,39,90.47,8,5,10,3,0,0,9,4,216,516.41,4,3,0,,
CC1(C)OB(CC2CCC2)OC1(C)C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(CC2CCC2)cc1C,,SISDGSZFOGPNJQ-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(CC2CCC2)cc1C,0.0,1.0,379.52,3.51,379.18,0.65,3,1,0,5,26,63.68,6,5,6,1,0,0,5,2,144,350.29,2,1,0,CSDK485015|CSDK490890|CSDK485609|CSDK498026|CSDK476558|CSDK476557|CSDK428121|CSDM992359|CSDM982171|CSDK495585|CSDM979626,
O=C(Nc1ccc2c(c1)B(O)OCC2)C12CCCN(CC1)C2,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cc(NC(=O)C34CCCN(CC3)C4)ccc2CC)cc1C,,VUXQKGAPNHAZRQ-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cc(NC(=O)C34CCCN(CC3)C4)ccc2CC)cc1C,0.0,0.0,567.75,4.82,567.28,0.5484,5,2,1,8,40,96.02,9,7,9,3,0,0,8,3,216,526.42,3,3,1,,
CN1C(=O)CCc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2ccc3c(c2)CCC(=O)N3C)cc1C,,UCSCZSHSNAPYIO-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2ccc3c(c2)CCC(=O)N3C)cc1C,0.0,0.4,470.59,3.74,470.19,0.44,4,2,0,7,33,83.99,5,4,8,1,0,0,7,2,176,440.35,1,2,0,CSDM979629,
CC(C)ON=Cc1ccc2c(c1)COB2O,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2ccc(C=NOC(C)C)cc2C)cc1C,,UCTJZQIEBASHOE-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2ccc(C=NOC(C)C)cc2C)cc1C,0.0,0.0,486.63,4.9,486.22,0.4615,3,2,0,7,34,85.27,8,7,8,1,0,0,7,1,184,452.36,1,1,0,,
OB(O)c1cc(C(F)(F)F)ncc1Cl,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cc(C(F)(F)F)ncc2Cl)cc1C,,WTJRBEQGYQKLLT-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cc(C(F)(F)F)ncc2Cl)cc1C,0.0,0.0,490.93,4.9,490.09,0.4286,3,2,0,6,32,76.57,6,4,11,1,0,1,6,1,174,468.76,1,1,0,CSDM982151,
CN(C)Cc1ccccc1B1OC2C(CO)OC(n3cnc4c(N)ncnc43)C2O1,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2ccccc2CN(C)C)cc1C,,SBBATEHKTKKHGV-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2ccccc2CN(C)C)cc1C,0.0,0.8,444.6,3.89,444.21,0.4583,3,2,0,6,31,66.92,7,6,7,1,0,0,6,1,168,412.34,1,1,0,CSDM979629|CSDK495585,
CN(C)Cc1ccccc1B(O)O,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2ccccc2CN(C)C)cc1C,,SBBATEHKTKKHGV-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2ccccc2CN(C)C)cc1C,0.0,0.8,444.6,3.89,444.21,0.4583,3,2,0,6,31,66.92,7,6,7,1,0,0,6,1,168,412.34,1,1,0,CSDM979629|CSDK495585,
Cc1c(B2OC(C)(C)C(C)(C)O2)cc(N=[N+]=[N-])cc1C(=O)O,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cc(N=[N+]=[N-])cc(C(=O)O)c2C)cc1C,,VNTFTXLJHODVMU-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cc(N=[N+]=[N-])cc(C(=O)O)c2C)cc1C,0.0,0.0,486.55,4.78,486.16,0.3913,3,2,1,10,34,149.74,7,6,11,1,0,0,10,1,180,460.34,1,1,1,,
Cc1c(B(O)O)cc(N=[N+]=[N-])cc1C(=O)O,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cc(N=[N+]=[N-])cc(C(=O)O)c2C)cc1C,,VNTFTXLJHODVMU-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cc(N=[N+]=[N-])cc(C(=O)O)c2C)cc1C,0.0,0.0,486.55,4.78,486.16,0.3913,3,2,1,10,34,149.74,7,6,11,1,0,0,10,1,180,460.34,1,1,1,,
CSc1cc(B2OC(C)(C)C(C)(C)O2)ccc1N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2ccc(N)c(SC)c2)cc1C,,TZSMFSFGHSRTBB-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2ccc(N)c(SC)c2)cc1C,0.0,1.0,448.61,4.14,448.15,0.4091,3,2,2,6,30,89.7,6,5,8,1,0,0,6,1,162,420.39,1,1,2,CSDM979625|CSDM979629,
CC(C)(C)OC(=O)Nc1ccc(B2OC(C)(C)C(C)(C)O2)cc1F,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2ccc(NC(=O)OC(C)(C)C)c(F)c2)cc1C,,TYONLAFVHBHUTN-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2ccc(NC(=O)OC(C)(C)C)c(F)c2)cc1C,0.0,0.0,520.62,5.32,520.2,0.4615,3,2,1,8,36,102.01,9,5,10,1,0,0,8,1,196,487.36,1,1,1,,
CC(=O)OCc1cccc(Cl)c1B1OC(C)(C)C(C)(C)O1,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2c(Cl)cccc2COC(C)=O)cc1C,,RWMQXEAHFUKYHD-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2c(Cl)cccc2COC(C)=O)cc1C,0.0,0.4,494.01,4.55,493.13,0.4167,3,2,0,7,33,89.98,8,6,9,1,0,0,7,1,178,465.79,1,1,0,,
COC(=O)c1ccn2ncc(B3OC(C)(C)C(C)(C)O3)c2c1,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cnn3ccc(C(=O)OC)cc23)cc1C,,VAQXEMRRKVJWLX-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cnn3ccc(C(=O)OC)cc23)cc1C,0.0,0.2,485.56,3.27,485.16,0.375,4,3,0,9,34,107.28,7,5,10,1,0,2,9,1,180,458.35,1,1,0,,
O=C(OCc1ccco1)c1ccc2c(c1)B(O)OC2,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cc(C(=O)OCc3ccco3)ccc2C)cc1C,,WRAVDJTZQFHFKG-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cc(C(=O)OCc3ccco3)ccc2C)cc1C,0.0,0.0,525.62,5.09,525.18,0.3571,4,3,0,8,37,103.12,9,7,9,1,0,1,8,1,196,494.38,1,1,0,,
CC1(C)OB(c2cc(N=[N+]=[N-])cc(C(=O)O)c2)OC1(C)C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cc(N=[N+]=[N-])cc(C(=O)O)c2)cc1C,,WSWNMFYOVRGPHT-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cc(N=[N+]=[N-])cc(C(=O)O)c2)cc1C,0.0,0.4,472.52,4.47,472.14,0.3636,3,2,1,10,33,149.74,7,6,11,1,0,0,10,1,174,448.33,1,1,1,,
[N-]=[N+]=Nc1cc(B(O)O)cc(C(=O)O)c1,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cc(N=[N+]=[N-])cc(C(=O)O)c2)cc1C,,WSWNMFYOVRGPHT-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cc(N=[N+]=[N-])cc(C(=O)O)c2)cc1C,0.0,0.4,472.52,4.47,472.14,0.3636,3,2,1,10,33,149.74,7,6,11,1,0,0,10,1,174,448.33,1,1,1,,
COc1c(C(=O)Nc2ccnc(C)c2)ccc2c1B(O)OC2,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2c(C)ccc(C(=O)Nc3ccnc(C)c3)c2OC)cc1C,,WRCMYWIGFFGQQC-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2c(C)ccc(C(=O)Nc3ccnc(C)c3)c2OC)cc1C,0.0,0.0,565.69,5.1,565.22,0.3667,4,3,1,9,40,114.9,9,7,10,1,0,1,9,1,212,530.41,1,1,1,,
CC1(C)OB(C2CCN(Cc3cccnc3)CC2)OC1(C)C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(C2CCN(Cc3cccnc3)CC2)cc1C,,SDDNSWJFXXXABQ-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(C2CCN(Cc3cccnc3)CC2)cc1C,0.0,0.2,485.65,3.94,485.23,0.5385,4,2,0,7,34,79.81,7,6,8,2,0,1,7,2,184,450.37,2,2,0,,
CC1(C)OB(c2cc(F)nc(C(F)(F)F)c2)OC1(C)C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cc(F)nc(C(F)(F)F)c2)cc1C,,SPZBNPIBZMUWJV-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cc(F)nc(C(F)(F)F)c2)cc1C,0.0,0.6,474.48,4.39,474.12,0.4286,3,2,0,6,32,76.57,6,4,11,1,0,1,6,1,174,452.3,1,1,0,CSDK485609|CSDM979629|CSDM982151|CSDK497993,
CC1(C)OB(c2cccc(C3(F)CC3(F)F)c2)OC1(C)C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cccc(C3(F)CC3(F)F)c2)cc1C,,TXPIBVPXBUPAIO-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cccc(C3(F)CC3(F)F)c2)cc1C,0.0,0.0,481.54,5.04,481.15,0.4583,4,2,0,5,33,63.68,6,5,9,1,0,0,5,2,178,455.33,2,1,0,CSDM982151,
C[S+]([O-])C1(CNC(=O)N2CCC(B3OC(C)(C)C(C)(C)O3)C2)CCC1,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(C2CCN(C(=O)NCC3([S+](C)[O-])CCC3)C2)cc1C,,UOIZAKPVJOXZOY-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(C2CCN(C(=O)NCC3([S+](C)[O-])CCC3)C2)cc1C,0.0,0.0,553.75,2.97,553.23,0.6923,4,1,1,9,37,119.08,10,7,11,2,0,0,9,3,206,514.44,3,2,1,,
OB1OCc2cc3c(cc21)OCCO3,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cc3c(cc2C)OCCO3)cc1C,,VMAJSKWGXCYUSV-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cc3c(cc2C)OCCO3)cc1C,0.0,0.6,459.56,3.91,459.17,0.4583,4,2,0,7,32,82.14,5,4,8,1,0,0,7,2,172,430.33,1,2,0,CSDK490890|CSDK485609|CSDK498026|CSDM979631|CSDM982166|CSDK495585,
Cc1cc2c(cc1B1OC(C)(C)C(C)(C)O1)OCCO2,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cc3c(cc2C)OCCO3)cc1C,,VMAJSKWGXCYUSV-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cc3c(cc2C)OCCO3)cc1C,0.0,0.6,459.56,3.91,459.17,0.4583,4,2,0,7,32,82.14,5,4,8,1,0,0,7,2,172,430.33,1,2,0,CSDK490890|CSDK485609|CSDK498026|CSDM979631|CSDM982166|CSDK495585,
Cc1cscc1-c1cc2c(cc1Cl)COB2O,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cc(-c3cscc3C)c(Cl)cc2C)cc1C,,SNBYRHICRYAVRZ-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cc(-c3cscc3C)c(Cl)cc2C)cc1C,0.0,0.0,532.13,6.83,531.13,0.3704,4,3,0,5,35,63.68,6,5,8,1,0,1,5,1,186,501.89,1,1,0,,
OB1OCc2cc(Cl)c(OCc3ccc(F)cc3)cc21,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cc(OCc3ccc(F)cc3)c(Cl)cc2C)cc1C,,VBGFZHOXXXTTIT-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cc(OCc3ccc(F)cc3)c(Cl)cc2C)cc1C,0.0,0.0,560.09,6.51,559.16,0.3448,4,3,0,6,38,72.91,8,7,9,1,0,0,6,1,202,528.84,1,1,0,CSDM979629,
C/C(Cl)=C\CO/N=C/c1cc(Cl)cc2c1B(O)OC2,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2c(C)cc(Cl)cc2/C=N/OC/C=C(\C)Cl)cc1C,,UKLXDAFPPANEAH-YPXSRITISA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2c(C)cc(Cl)cc2/C=N/OC/C=C(\C)Cl)cc1C,0.0,0.0,567.54,6.29,566.14,0.4074,3,2,0,7,37,85.27,9,8,10,1,0,0,7,1,200,535.28,1,1,0,,
COC(=O)c1cc(B2OC(C)(C)C(C)(C)O2)c(C(=O)OC)cc1F,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cc(C(=O)OC)c(F)cc2C(=O)OC)cc1C,,VFLZIPQRUTVEJW-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cc(C(=O)OC)c(F)cc2C(=O)OC)cc1C,0.0,0.0,521.56,3.54,521.15,0.4,3,2,0,9,36,116.28,9,6,11,1,0,0,9,1,194,493.34,1,1,0,,
Cc1cc(B(O)O)ccc1-c1cccc2nccn12,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2ccc(-c3cccc4nccn34)c(C)c2)cc1C,,TUVCDGXWRAWANI-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2ccc(-c3cccc4nccn34)c(C)c2)cc1C,0.0,0.0,517.65,5.46,517.2,0.3103,5,4,0,7,37,80.98,6,5,8,1,0,2,7,1,192,486.4,1,1,0,,
CCCCCCCCNc1cc2c(cc1F)COB2O,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCCCCCCCNc1cc(-c2cc(C)c(N3C(C)(C(=O)OCC)CCS3(=O)=O)c(C)c2)c(C)cc1F,,WPIFQXLSKJQJMO-UHFFFAOYSA-N,CCCCCCCCNc1cc(-c2cc(C)c(N3C(C)(C(=O)OCC)CCS3(=O)=O)c(C)c2)c(C)cc1F,0.0,0.0,546.75,7.05,546.29,0.5667,3,2,1,6,38,75.71,13,12,8,1,0,0,6,1,210,503.41,1,1,1,,
O=C(O)CCCON=Cc1cccc2c1B(O)OC2,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2c(C)cccc2C=NOCCCC(=O)O)cc1C,,WKNAXWMMAFWLCF-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2c(C)cccc2C=NOCCCC(=O)O)cc1C,0.0,0.0,530.64,4.36,530.21,0.4444,3,2,1,9,37,122.57,11,10,10,1,0,0,9,1,200,496.37,1,1,1,,
Cn1ncc2c(-c3cc4c(cc3Cl)COB4O)cccc21,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cc(-c3cccc4c3cnn4C)c(Cl)cc2C)cc1C,,SPCLSJGMVOLFLO-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cc(-c3cccc4c3cnn4C)c(Cl)cc2C)cc1C,0.0,0.0,566.12,6.35,565.18,0.3333,5,4,0,7,39,81.5,6,5,9,1,0,1,7,1,204,533.87,1,1,0,,
CC1(C)OB(C2=CCN(C(=O)Cc3c[nH]c4ccccc34)CC2)OC1(C)C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(C2=CCN(C(=O)Cc3c[nH]c4ccccc34)CC2)cc1C,,VGNUFGGAFLWQTJ-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(C2=CCN(C(=O)Cc3c[nH]c4ccccc34)CC2)cc1C,0.0,0.0,549.69,4.5,549.23,0.4,5,3,1,8,39,99.78,8,6,9,1,0,1,8,2,206,514.41,1,2,1,,
CCCCCC/C=C/B1OC(C)(C)C(C)(C)O1,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCCCCCC=Cc1cc(C)c(N2C(C)(C(=O)OCC)CCS2(=O)=O)c(C)c1,,TXBVWTWSSKPPHY-UHFFFAOYSA-N,CCCCCCC=Cc1cc(C)c(N2C(C)(C(=O)OCC)CCS2(=O)=O)c(C)c1,0.0,0.0,421.6,5.15,421.23,0.6087,2,1,0,5,29,63.68,10,9,6,1,0,0,5,1,162,386.32,1,1,0,CSDK490890|CSDK498026|CSDM992359|CSDM982166|CSDK495585|CSDM979628,
CCCCCC/C=C/B(O)O,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCCCCCC=Cc1cc(C)c(N2C(C)(C(=O)OCC)CCS2(=O)=O)c(C)c1,,TXBVWTWSSKPPHY-UHFFFAOYSA-N,CCCCCCC=Cc1cc(C)c(N2C(C)(C(=O)OCC)CCS2(=O)=O)c(C)c1,0.0,0.0,421.6,5.15,421.23,0.6087,2,1,0,5,29,63.68,10,9,6,1,0,0,5,1,162,386.32,1,1,0,CSDK490890|CSDK498026|CSDM992359|CSDM982166|CSDK495585|CSDM979628,
OB(O)c1cc(F)ccc1OCc1ccccn1,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cc(F)ccc2OCc2ccccn2)cc1C,,SNORZPCAUJXNKF-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cc(F)ccc2OCc2ccccn2)cc1C,0.0,0.0,512.6,4.95,512.18,0.3333,4,3,0,7,36,85.8,8,7,9,1,0,1,7,1,190,483.37,1,1,0,,
CC1(C)OB(c2cc(F)ccc2OCc2ccccn2)OC1(C)C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cc(F)ccc2OCc2ccccn2)cc1C,,SNORZPCAUJXNKF-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cc(F)ccc2OCc2ccccn2)cc1C,0.0,0.0,512.6,4.95,512.18,0.3333,4,3,0,7,36,85.8,8,7,9,1,0,1,7,1,190,483.37,1,1,0,,
OB(O)c1c(Cl)c(Cl)cc(Cl)c1Cl,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2c(Cl)c(Cl)cc(Cl)c2Cl)cc1C,,UAAFBTFCRMOJPQ-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2c(Cl)c(Cl)cc(Cl)c2Cl)cc1C,0.0,0.0,525.28,6.45,522.99,0.381,3,2,0,5,31,63.68,5,4,10,1,0,0,5,1,168,504.11,1,1,0,CSDK485015|CSDK483662|CSDK464512|CSDM981904|CSDK496394|CSDM981903|CSDM979630|CSDM315185|CSDK490890|CSDK464513|CSDM982157|CSDK495585|CSDM982125,
CC1(C)OB(C=CC2=CCCCC2)OC1(C)C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(C=CC2=CCCCC2)cc1C,,UAEZWFJEPOYEDL-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(C=CC2=CCCCC2)cc1C,0.0,1.0,417.57,4.68,417.2,0.5217,3,1,0,5,29,63.68,6,5,6,1,0,0,5,2,158,386.32,1,1,0,,
O=C(O)CC(SCCB(O)O)C(=O)O,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(CCSC(CC(=O)O)C(=O)O)cc1C,,WGLRFRGLAPIXSW-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(CCSC(CC(=O)O)C(=O)O)cc1C,0.0,0.19,487.6,2.37,487.13,0.5714,2,1,2,9,32,138.28,11,10,11,1,0,0,9,1,178,458.36,1,1,2,,
CC1CC(C)(C)OB(CCSC(CC(=O)O)C(=O)O)O1,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(CCSC(CC(=O)O)C(=O)O)cc1C,,WGLRFRGLAPIXSW-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(CCSC(CC(=O)O)C(=O)O)cc1C,0.0,0.19,487.6,2.37,487.13,0.5714,2,1,2,9,32,138.28,11,10,11,1,0,0,9,1,178,458.36,1,1,2,,
CCOC(=O)C(C)(C)Cc1ccc(B(O)O)cc1,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C(C)(C)Cc1ccc(-c2cc(C)c(N3C(C)(C(=O)OCC)CCS3(=O)=O)c(C)c2)cc1,,URMSMHQFCNMXMN-UHFFFAOYSA-N,CCOC(=O)C(C)(C)Cc1ccc(-c2cc(C)c(N3C(C)(C(=O)OCC)CCS3(=O)=O)c(C)c2)cc1,0.0,0.0,515.67,4.96,515.23,0.5,3,2,0,7,36,89.98,10,8,8,1,0,0,7,1,196,478.38,1,1,0,CSDK490890|CSDM979629|CSDK476558|CSDK476557|CSDK428121|CSDK495585,
